net,connected,length_mm,segment_count,panel_sequence,fold_sequence,crossing_kind,crossing_fold_id,crossing_theta_deg,crossing_predicted_strain,crossing_x_mm,crossing_y_mm
SWSIG,1,162.597,90,41 33 41 33 23 33 23 13 23 13 3 13 3,S45 C32 S22 C11,crease,11,52.23,0.1299,-31.784,-4.253
SWPU,1,157.467,87,3 13 23 33 41,C11 S22 C32 S45,crease,11,52.23,0.1299,-38.303,-0.047
SWPU,1,157.467,87,3 13 23 33 41,C11 S22 C32 S45,seam,22,15.259,0.037951,-49.738,-14.39
SWPU,1,157.467,87,3 13 23 33 41,C11 S22 C32 S45,crease,32,52.23,0.1299,-59.7,-38.263
SWPU,1,157.467,87,3 13 23 33 41,C11 S22 C32 S45,seam,45,30.141,0.074963,-69.989,-49.697
GND,1,547.663,296,27 26 27 26 16 26 16 6 16 6 5 6 5 0 5 0 3 13 12 13 12 13 23 33 41 39 41 39 29 39 29 28 29 28 41 32 41 32 28 38 37 38 37 41,C27 S25 S16 C4 S6 S3 C11 C12 S22 C32 S45 C40 S40 S30 C37 C36 S39,crease,27,8.895,0.022122,-158.13,-6.529
GND,1,547.663,296,27 26 27 26 16 26 16 6 16 6 5 6 5 0 5 0 3 13 12 13 12 13 23 33 41 39 41 39 29 39 29 28 29 28 41 32 41 32 28 38 37 38 37 41,C27 S25 S16 C4 S6 S3 C11 C12 S22 C32 S45 C40 S40 S30 C37 C36 S39,seam,25,13.843,0.034429,-124.163,41.005
GND,1,547.663,296,27 26 27 26 16 26 16 6 16 6 5 6 5 0 5 0 3 13 12 13 12 13 23 33 41 39 41 39 29 39 29 28 29 28 41 32 41 32 28 38 37 38 37 41,C27 S25 S16 C4 S6 S3 C11 C12 S22 C32 S45 C40 S40 S30 C37 C36 S39,seam,16,50.431,0.125426,-82.258,53.656
GND,1,547.663,296,27 26 27 26 16 26 16 6 16 6 5 6 5 0 5 0 3 13 12 13 12 13 23 33 41 39 41 39 29 39 29 28 29 28 41 32 41 32 28 38 37 38 37 41,C27 S25 S16 C4 S6 S3 C11 C12 S22 C32 S45 C40 S40 S30 C37 C36 S39,crease,4,14.886,0.037024,-81.292,51.547
GND,1,547.663,296,27 26 27 26 16 26 16 6 16 6 5 6 5 0 5 0 3 13 12 13 12 13 23 33 41 39 41 39 29 39 29 28 29 28 41 32 41 32 28 38 37 38 37 41,C27 S25 S16 C4 S6 S3 C11 C12 S22 C32 S45 C40 S40 S30 C37 C36 S39,seam,6,34.133,0.084892,-23.83,51.193
GND,1,547.663,296,27 26 27 26 16 26 16 6 16 6 5 6 5 0 5 0 3 13 12 13 12 13 23 33 41 39 41 39 29 39 29 28 29 28 41 32 41 32 28 38 37 38 37 41,C27 S25 S16 C4 S6 S3 C11 C12 S22 C32 S45 C40 S40 S30 C37 C36 S39,seam,3,30.141,0.074963,-12.543,8.936
GND,1,547.663,296,27 26 27 26 16 26 16 6 16 6 5 6 5 0 5 0 3 13 12 13 12 13 23 33 41 39 41 39 29 39 29 28 29 28 41 32 41 32 28 38 37 38 37 41,C27 S25 S16 C4 S6 S3 C11 C12 S22 C32 S45 C40 S40 S30 C37 C36 S39,crease,11,52.23,0.1299,-29.176,-5.936
GND,1,547.663,296,27 26 27 26 16 26 16 6 16 6 5 6 5 0 5 0 3 13 12 13 12 13 23 33 41 39 41 39 29 39 29 28 29 28 41 32 41 32 28 38 37 38 37 41,C27 S25 S16 C4 S6 S3 C11 C12 S22 C32 S45 C40 S40 S30 C37 C36 S39,crease,12,43.341,0.107793,-19.674,-16.591
GND,1,547.663,296,27 26 27 26 16 26 16 6 16 6 5 6 5 0 5 0 3 13 12 13 12 13 23 33 41 39 41 39 29 39 29 28 29 28 41 32 41 32 28 38 37 38 37 41,C27 S25 S16 C4 S6 S3 C11 C12 S22 C32 S45 C40 S40 S30 C37 C36 S39,seam,22,15.259,0.037951,-38.035,-21.94
GND,1,547.663,296,27 26 27 26 16 26 16 6 16 6 5 6 5 0 5 0 3 13 12 13 12 13 23 33 41 39 41 39 29 39 29 28 29 28 41 32 41 32 28 38 37 38 37 41,C27 S25 S16 C4 S6 S3 C11 C12 S22 C32 S45 C40 S40 S30 C37 C36 S39,crease,32,52.23,0.1299,-44.91,-42.956
GND,1,547.663,296,27 26 27 26 16 26 16 6 16 6 5 6 5 0 5 0 3 13 12 13 12 13 23 33 41 39 41 39 29 39 29 28 29 28 41 32 41 32 28 38 37 38 37 41,C27 S25 S16 C4 S6 S3 C11 C12 S22 C32 S45 C40 S40 S30 C37 C36 S39,seam,45,30.141,0.074963,-54.9,-54.485
GND,1,547.663,296,27 26 27 26 16 26 16 6 16 6 5 6 5 0 5 0 3 13 12 13 12 13 23 33 41 39 41 39 29 39 29 28 29 28 41 32 41 32 28 38 37 38 37 41,C27 S25 S16 C4 S6 S3 C11 C12 S22 C32 S45 C40 S40 S30 C37 C36 S39,crease,40,20.305,0.0505,-83.35,-159.404
GND,1,547.663,296,27 26 27 26 16 26 16 6 16 6 5 6 5 0 5 0 3 13 12 13 12 13 23 33 41 39 41 39 29 39 29 28 29 28 41 32 41 32 28 38 37 38 37 41,C27 S25 S16 C4 S6 S3 C11 C12 S22 C32 S45 C40 S40 S30 C37 C36 S39,seam,40,57.824,0.143814,126.717,-206.06
GND,1,547.663,296,27 26 27 26 16 26 16 6 16 6 5 6 5 0 5 0 3 13 12 13 12 13 23 33 41 39 41 39 29 39 29 28 29 28 41 32 41 32 28 38 37 38 37 41,C27 S25 S16 C4 S6 S3 C11 C12 S22 C32 S45 C40 S40 S30 C37 C36 S39,seam,30,24.696,0.06142,-106.315,-176.267
GND,1,547.663,296,27 26 27 26 16 26 16 6 16 6 5 6 5 0 5 0 3 13 12 13 12 13 23 33 41 39 41 39 29 39 29 28 29 28 41 32 41 32 28 38 37 38 37 41,C27 S25 S16 C4 S6 S3 C11 C12 S22 C32 S45 C40 S40 S30 C37 C36 S39,crease,37,21.094,0.052462,-34.468,-67.777
GND,1,547.663,296,27 26 27 26 16 26 16 6 16 6 5 6 5 0 5 0 3 13 12 13 12 13 23 33 41 39 41 39 29 39 29 28 29 28 41 32 41 32 28 38 37 38 37 41,C27 S25 S16 C4 S6 S3 C11 C12 S22 C32 S45 C40 S40 S30 C37 C36 S39,crease,36,57.507,0.143024,-107.466,-169.609
GND,1,547.663,296,27 26 27 26 16 26 16 6 16 6 5 6 5 0 5 0 3 13 12 13 12 13 23 33 41 39 41 39 29 39 29 28 29 28 41 32 41 32 28 38 37 38 37 41,C27 S25 S16 C4 S6 S3 C11 C12 S22 C32 S45 C40 S40 S30 C37 C36 S39,seam,39,20.407,0.050755,-114.804,-158.993
