net,connected,length_mm,segment_count,panel_sequence,fold_sequence,crossing_kind,crossing_fold_id,crossing_theta_deg,crossing_predicted_strain,crossing_x_mm,crossing_y_mm
DRV2,1,142.859,83,0 10 20 30 40,S2 S13 S21 S31,seam,31,55.915,0.139067,66.188,-122.86
LEDA2,1,18.373,10,40,,,,,,,
IO1,1,189.502,107,0 5 15 25 35 34 35 34 41 39 41 39,S6 S15 S24 S35 C34 S46 C40,seam,6,34.133,0.084892,-22.637,55.624
IO1,1,189.502,107,0 5 15 25 35 34 35 34 41 39 41 39,S6 S15 S24 S35 C34 S46 C40,seam,15,49.322,0.122668,-71.419,30.245
IO1,1,189.502,107,0 5 15 25 35 34 35 34 41 39 41 39,S6 S15 S24 S35 C34 S46 C40,seam,24,13.09,0.032557,-87.363,11.403
IO1,1,189.502,107,0 5 15 25 35 34 35 34 41 39 41 39,S6 S15 S24 S35 C34 S46 C40,seam,35,49.322,0.122668,-95.776,-27.625
IO1,1,189.502,107,0 5 15 25 35 34 35 34 41 39 41 39,S6 S15 S24 S35 C34 S46 C40,crease,34,14.886,0.037024,-96.385,-37.502
IO1,1,189.502,107,0 5 15 25 35 34 35 34 41 39 41 39,S6 S15 S24 S35 C34 S46 C40,seam,46,32.648,0.081198,-96.152,-44.99
IO1,1,189.502,107,0 5 15 25 35 34 35 34 41 39 41 39,S6 S15 S24 S35 C34 S46 C40,crease,40,20.305,0.0505,-72.06,-163.578
GND,1,402.408,221,0 10 20 30 40 30 40 30 20 30 20 10 20 10 0 10 0 40 41 39 41 39 41 0,S2 S13 S21 S31 S31 S21 S13 S2 S44 C40,seam,2,24.32,0.060485,49.296,43.372
GND,1,402.408,221,0 10 20 30 40 30 40 30 20 30 20 10 20 10 0 10 0 40 41 39 41 39 41 0,S2 S13 S21 S31 S31 S21 S13 S2 S44 C40,seam,13,55.915,0.139067,91.804,-6.967
GND,1,402.408,221,0 10 20 30 40 30 40 30 20 30 20 10 20 10 0 10 0 40 41 39 41 39 41 0,S2 S13 S21 S31 S31 S21 S13 S2 S44 C40,seam,21,19.53,0.048573,103.32,-81.232
GND,1,402.408,221,0 10 20 30 40 30 40 30 20 30 20 10 20 10 0 10 0 40 41 39 41 39 41 0,S2 S13 S21 S31 S31 S21 S13 S2 S44 C40,seam,31,55.915,0.139067,70.326,-127.26
GND,1,402.408,221,0 10 20 30 40 30 40 30 20 30 20 10 20 10 0 10 0 40 41 39 41 39 41 0,S2 S13 S21 S31 S31 S21 S13 S2 S44 C40,seam,31,55.915,0.139067,62.049,-118.46
GND,1,402.408,221,0 10 20 30 40 30 40 30 20 30 20 10 20 10 0 10 0 40 41 39 41 39 41 0,S2 S13 S21 S31 S31 S21 S13 S2 S44 C40,seam,21,19.53,0.048573,91.584,-78.304
GND,1,402.408,221,0 10 20 30 40 30 40 30 20 30 20 10 20 10 0 10 0 40 41 39 41 39 41 0,S2 S13 S21 S31 S31 S21 S13 S2 S44 C40,seam,13,55.915,0.139067,82.593,-14.784
GND,1,402.408,221,0 10 20 30 40 30 40 30 20 30 20 10 20 10 0 10 0 40 41 39 41 39 41 0,S2 S13 S21 S31 S31 S21 S13 S2 S44 C40,seam,2,24.32,0.060485,46.524,33.081
GND,1,402.408,221,0 10 20 30 40 30 40 30 20 30 20 10 20 10 0 10 0 40 41 39 41 39 41 0,S2 S13 S21 S31 S31 S21 S13 S2 S44 C40,seam,44,24.32,0.060485,-6.572,-153.343
GND,1,402.408,221,0 10 20 30 40 30 40 30 20 30 20 10 20 10 0 10 0 40 41 39 41 39 41 0,S2 S13 S21 S31 S31 S21 S13 S2 S44 C40,crease,40,20.305,0.0505,-63.592,-166.709
