net,connected,length_mm,segment_count,panel_sequence,fold_sequence,crossing_kind,crossing_fold_id,crossing_theta_deg,crossing_predicted_strain,crossing_x_mm,crossing_y_mm
SWPU,1,107.985,59,2 6 7,S7 S9,seam,9,57.499,0.143005,-104.574,94.506
GND,1,578.627,315,6 3 6 3 0 3 0 3 1 3 1 4 7 1 5 1 5 1 3 2 3 2 3 6 1 4 5,C4 C0 C1 S4 C6 S5 S5 C2 C4 S4 S6,crease,4,90.0,0.223838,-78.166,68.871
GND,1,578.627,315,6 3 6 3 0 3 0 3 1 3 1 4 7 1 5 1 5 1 3 2 3 2 3 6 1 4 5,C4 C0 C1 S4 C6 S5 S5 C2 C4 S4 S6,crease,0,90.0,0.223838,0.0,2.286
GND,1,578.627,315,6 3 6 3 0 3 0 3 1 3 1 4 7 1 5 1 5 1 3 2 3 2 3 6 1 4 5,C4 C0 C1 S4 C6 S5 S5 C2 C4 S4 S6,crease,1,90.0,0.223838,-0.767,0.0
GND,1,578.627,315,6 3 6 3 0 3 0 3 1 3 1 4 7 1 5 1 5 1 3 2 3 2 3 6 1 4 5,C4 C0 C1 S4 C6 S5 S5 C2 C4 S4 S6,seam,4,90.0,0.223838,-5.368,-85.333
GND,1,578.627,315,6 3 6 3 0 3 0 3 1 3 1 4 7 1 5 1 5 1 3 2 3 2 3 6 1 4 5,C4 C0 C1 S4 C6 S5 S5 C2 C4 S4 S6,crease,6,90.0,0.223838,-170.667,60.437
GND,1,578.627,315,6 3 6 3 0 3 0 3 1 3 1 4 7 1 5 1 5 1 3 2 3 2 3 6 1 4 5,C4 C0 C1 S4 C6 S5 S5 C2 C4 S4 S6,seam,5,32.501,0.080833,-47.543,-60.191
GND,1,578.627,315,6 3 6 3 0 3 0 3 1 3 1 4 7 1 5 1 5 1 3 2 3 2 3 6 1 4 5,C4 C0 C1 S4 C6 S5 S5 C2 C4 S4 S6,seam,5,32.501,0.080833,-47.543,-75.429
GND,1,578.627,315,6 3 6 3 0 3 0 3 1 3 1 4 7 1 5 1 5 1 3 2 3 2 3 6 1 4 5,C4 C0 C1 S4 C6 S5 S5 C2 C4 S4 S6,crease,2,90.0,0.223838,-39.108,88.381
GND,1,578.627,315,6 3 6 3 0 3 0 3 1 3 1 4 7 1 5 1 5 1 3 2 3 2 3 6 1 4 5,C4 C0 C1 S4 C6 S5 S5 C2 C4 S4 S6,crease,4,90.0,0.223838,-63.832,78.003
GND,1,578.627,315,6 3 6 3 0 3 0 3 1 3 1 4 7 1 5 1 5 1 3 2 3 2 3 6 1 4 5,C4 C0 C1 S4 C6 S5 S5 C2 C4 S4 S6,seam,4,90.0,0.223838,-45.242,-85.333
GND,1,578.627,315,6 3 6 3 0 3 0 3 1 3 1 4 7 1 5 1 5 1 3 2 3 2 3 6 1 4 5,C4 C0 C1 S4 C6 S5 S5 C2 C4 S4 S6,seam,6,90.0,0.223838,-202.593,3.736
