net,connected,length_mm,segment_count,panel_sequence,fold_sequence,crossing_kind,crossing_fold_id,crossing_theta_deg,crossing_predicted_strain,crossing_x_mm,crossing_y_mm
LEDA2,1,190.657,101,16 29 42 53 50 53 50 37 50 37,C27 C40 C47 C51 C46,crease,51,18.152,0.045146,-163.544,-73.622
LEDA2,1,190.657,101,16 29 42 53 50 53 50 37 50 37,C27 C40 C47 C51 C46,crease,46,58.502,0.145501,-179.574,-85.218
IO1,1,77.956,41,0 4 17 30 43,S4 C14 C29 C41,seam,4,18.486,0.045976,-18.718,24.736
IO1,1,77.956,41,0 4 17 30 43,S4 C14 C29 C41,crease,14,58.418,0.14529,-39.781,20.581
IO1,1,77.956,41,0 4 17 30 43,S4 C14 C29 C41,crease,29,26.193,0.065145,-54.536,13.973
IO1,1,77.956,41,0 4 17 30 43,S4 C14 C29 C41,crease,41,58.418,0.14529,-67.919,5.129
DRV3,1,227.246,118,0 3 16 29 30 43 53 49 53 49,C2 C12 C27 C30 C41 S60 C50,crease,2,18.152,0.045146,-16.623,19.094
DRV3,1,227.246,118,0 3 16 29 30 43 53 49 53 49,C2 C12 C27 C30 C41 S60 C50,crease,12,58.502,0.145501,-35.488,13.149
DRV3,1,227.246,118,0 3 16 29 30 43 53 49 53 49,C2 C12 C27 C30 C41 S60 C50,crease,27,26.691,0.066383,-50.645,7.526
DRV3,1,227.246,118,0 3 16 29 30 43 53 49 53 49,C2 C12 C27 C30 C41 S60 C50,crease,30,17.979,0.044716,-53.104,7.041
DRV3,1,227.246,118,0 3 16 29 30 43 53 49 53 49,C2 C12 C27 C30 C41 S60 C50,crease,41,58.418,0.14529,-65.486,1.165
DRV3,1,227.246,118,0 3 16 29 30 43 53 49 53 49,C2 C12 C27 C30 C41 S60 C50,seam,60,18.486,0.045976,-85.531,-2.788
DRV3,1,227.246,118,0 3 16 29 30 43 53 49 53 49,C2 C12 C27 C30 C41 S60 C50,crease,50,18.486,0.045976,-167.624,-67.29
LEDA3,1,195.331,102,49 53 44 53 44 31 44 31 30 31 30 17 30 17 4 17 4,C50 S61 C42 C31 C29 C14,crease,50,18.486,0.045976,-169.718,-63.229
LEDA3,1,195.331,102,49 53 44 53 44 31 44 31 30 31 30 17 30 17 4 17 4,C50 S61 C42 C31 C29 C14,seam,61,18.902,0.04701,-98.629,17.698
LEDA3,1,195.331,102,49 53 44 53 44 31 44 31 30 31 30 17 30 17 4 17 4,C50 S61 C42 C31 C29 C14,crease,42,58.301,0.145,-77.039,19.541
LEDA3,1,195.331,102,49 53 44 53 44 31 44 31 30 31 30 17 30 17 4 17 4,C50 S61 C42 C31 C29 C14,crease,31,14.91,0.037084,-70.061,19.345
LEDA3,1,195.331,102,49 53 44 53 44 31 44 31 30 31 30 17 30 17 4 17 4,C50 S61 C42 C31 C29 C14,crease,29,26.193,0.065145,-57.688,19.108
LEDA3,1,195.331,102,49 53 44 53 44 31 44 31 30 31 30 17 30 17 4 17 4,C50 S61 C42 C31 C29 C14,crease,14,58.418,0.14529,-42.214,24.545
IO2,1,162.266,91,0 3 0 3 0 11 10 11 10,C2 C2 C7 S14,crease,2,18.152,0.045146,-15.226,16.386
IO2,1,162.266,91,0 3 0 3 0 11 10 11 10,C2 C2 C7 S14,crease,2,18.152,0.045146,-12.434,10.971
IO2,1,162.266,91,0 3 0 3 0 11 10 11 10,C2 C2 C7 S14,crease,7,18.152,0.045146,81.631,47.942
IO2,1,162.266,91,0 3 0 3 0 11 10 11 10,C2 C2 C7 S14,seam,14,5.792,0.014406,91.481,57.686
IO3,1,120.37,60,0 10,C6,crease,6,18.486,0.045976,77.44,60.807
IO4,1,162.968,89,0 11 10 11 10,C7 S14,crease,7,18.152,0.045146,82.098,44.931
IO4,1,162.968,89,0 11 10 11 10,C7 S14,seam,14,5.792,0.014406,98.748,59.666
SWSIG,1,168.477,97,0 12 25 38 51 50 51 50,C8 S26 S39 S54 S55,crease,8,18.375,0.045702,82.126,38.852
SWSIG,1,168.477,97,0 12 25 38 51 50 51 50,C8 S26 S39 S54 S55,seam,26,58.446,0.145362,101.863,38.552
SWSIG,1,168.477,97,0 12 25 38 51 50 51 50,C8 S26 S39 S54 S55,seam,39,26.356,0.06555,72.308,-126.425
SWSIG,1,168.477,97,0 12 25 38 51 50 51 50,C8 S26 S39 S54 S55,seam,54,58.446,0.145362,-28.849,-170.261
SWSIG,1,168.477,97,0 12 25 38 51 50 51 50,C8 S26 S39 S54 S55,seam,55,6.95,0.017286,-160.201,-88.391
SWPU,1,159.936,88,50 37 50 37 24 37 24 11 24 11 0 11 0,C46 S37 S24 C7,crease,46,58.502,0.145501,-174.021,-90.627
SWPU,1,159.936,88,50 37 50 37 24 37 24 11 24 11 0 11 0,C46 S37 S24 C7,seam,37,26.691,0.066383,88.054,-135.313
SWPU,1,159.936,88,50 37 50 37 24 37 24 11 24 11 0 11 0,C46 S37 S24 C7,seam,24,58.502,0.145501,101.098,49.601
SWPU,1,159.936,88,50 37 50 37 24 37 24 11 24 11 0 11 0,C46 S37 S24 C7,crease,7,18.152,0.045146,82.331,43.426
GND,1,518.207,278,23 22 23 22 35 36 22 9 22 9 0 9 0 4 0 36 37 50 22 9 22 9 10 35 48 53 43 53 43 4 3 4 3 16 29,C22 S34 S36 S22 C5 S4 S38 C46 S22 S13 S50 C49 S60 S5 C12 C27,crease,22,14.91,0.037084,-99.153,208.415
GND,1,518.207,278,23 22 23 22 35 36 22 9 22 9 0 9 0 4 0 36 37 50 22 9 22 9 10 35 48 53 43 53 43 4 3 4 3 16 29,C22 S34 S36 S22 C5 S4 S38 C46 S22 S13 S50 C49 S60 S5 C12 C27,seam,34,25.595,0.063657,-106.39,205.049
GND,1,518.207,278,23 22 23 22 35 36 22 9 22 9 0 9 0 4 0 36 37 50 22 9 22 9 10 35 48 53 43 53 43 4 3 4 3 16 29,C22 S34 S36 S22 C5 S4 S38 C46 S22 S13 S50 C49 S60 S5 C12 C27,seam,36,14.91,0.037084,-205.791,146.195
GND,1,518.207,278,23 22 23 22 35 36 22 9 22 9 0 9 0 4 0 36 37 50 22 9 22 9 10 35 48 53 43 53 43 4 3 4 3 16 29,C22 S34 S36 S22 C5 S4 S38 C46 S22 S13 S50 C49 S60 S5 C12 C27,seam,22,58.301,0.145,85.035,82.919
GND,1,518.207,278,23 22 23 22 35 36 22 9 22 9 0 9 0 4 0 36 37 50 22 9 22 9 10 35 48 53 43 53 43 4 3 4 3 16 29,C22 S34 S36 S22 C5 S4 S38 C46 S22 S13 S50 C49 S60 S5 C12 C27,crease,5,18.902,0.04701,67.029,74.809
GND,1,518.207,278,23 22 23 22 35 36 22 9 22 9 0 9 0 4 0 36 37 50 22 9 22 9 10 35 48 53 43 53 43 4 3 4 3 16 29,C22 S34 S36 S22 C5 S4 S38 C46 S22 S13 S50 C49 S60 S5 C12 C27,seam,4,18.486,0.045976,-19.418,29.251
GND,1,518.207,278,23 22 23 22 35 36 22 9 22 9 0 9 0 4 0 36 37 50 22 9 22 9 10 35 48 53 43 53 43 4 3 4 3 16 29,C22 S34 S36 S22 C5 S4 S38 C46 S22 S13 S50 C49 S60 S5 C12 C27,seam,38,17.979,0.044716,-186.574,-88.069
GND,1,518.207,278,23 22 23 22 35 36 22 9 22 9 0 9 0 4 0 36 37 50 22 9 22 9 10 35 48 53 43 53 43 4 3 4 3 16 29,C22 S34 S36 S22 C5 S4 S38 C46 S22 S13 S50 C49 S60 S5 C12 C27,crease,46,58.502,0.145501,-172.91,-91.709
GND,1,518.207,278,23 22 23 22 35 36 22 9 22 9 0 9 0 4 0 36 37 50 22 9 22 9 10 35 48 53 43 53 43 4 3 4 3 16 29,C22 S34 S36 S22 C5 S4 S38 C46 S22 S13 S50 C49 S60 S5 C12 C27,seam,22,58.301,0.145,90.288,77.202
GND,1,518.207,278,23 22 23 22 35 36 22 9 22 9 0 9 0 4 0 36 37 50 22 9 22 9 10 35 48 53 43 53 43 4 3 4 3 16 29,C22 S34 S36 S22 C5 S4 S38 C46 S22 S13 S50 C49 S60 S5 C12 C27,seam,13,4.908,0.012206,79.115,69.737
GND,1,518.207,278,23 22 23 22 35 36 22 9 22 9 0 9 0 4 0 36 37 50 22 9 22 9 10 35 48 53 43 53 43 4 3 4 3 16 29,C22 S34 S36 S22 C5 S4 S38 C46 S22 S13 S50 C49 S60 S5 C12 C27,seam,50,58.301,0.145,-203.58,129.904
GND,1,518.207,278,23 22 23 22 35 36 22 9 22 9 0 9 0 4 0 36 37 50 22 9 22 9 10 35 48 53 43 53 43 4 3 4 3 16 29,C22 S34 S36 S22 C5 S4 S38 C46 S22 S13 S50 C49 S60 S5 C12 C27,crease,49,18.902,0.04701,-171.635,-59.036
GND,1,518.207,278,23 22 23 22 35 36 22 9 22 9 0 9 0 4 0 36 37 50 22 9 22 9 10 35 48 53 43 53 43 4 3 4 3 16 29,C22 S34 S36 S22 C5 S4 S38 C46 S22 S13 S50 C49 S60 S5 C12 C27,seam,60,18.486,0.045976,-87.922,1.106
GND,1,518.207,278,23 22 23 22 35 36 22 9 22 9 0 9 0 4 0 36 37 50 22 9 22 9 10 35 48 53 43 53 43 4 3 4 3 16 29,C22 S34 S36 S22 C5 S4 S38 C46 S22 S13 S50 C49 S60 S5 C12 C27,seam,5,5.792,0.014406,-21.865,21.081
GND,1,518.207,278,23 22 23 22 35 36 22 9 22 9 0 9 0 4 0 36 37 50 22 9 22 9 10 35 48 53 43 53 43 4 3 4 3 16 29,C22 S34 S36 S22 C5 S4 S38 C46 S22 S13 S50 C49 S60 S5 C12 C27,crease,12,58.502,0.145501,-29.803,2.126
GND,1,518.207,278,23 22 23 22 35 36 22 9 22 9 0 9 0 4 0 36 37 50 22 9 22 9 10 35 48 53 43 53 43 4 3 4 3 16 29,C22 S34 S36 S22 C5 S4 S38 C46 S22 S13 S50 C49 S60 S5 C12 C27,crease,27,26.691,0.066383,-42.359,-8.541
