net,connected,length_mm,segment_count,panel_sequence,fold_sequence,crossing_kind,crossing_fold_id,crossing_theta_deg,crossing_predicted_strain,crossing_x_mm,crossing_y_mm
DRV1,1,180.143,107,0 3 2 3 2 1 2 1 13 26 25 26 25 24 25 24,C2 S3 C0 C1 S18 C24 C23,seam,18,56.987,0.141732,96.192,-24.921
DRV1,1,180.143,107,0 3 2 3 2 1 2 1 13 26 25 26 25 24 25 24,C2 S3 C0 C1 S18 C24 C23,crease,24,39.579,0.098437,66.293,-104.316
DRV1,1,180.143,107,0 3 2 3 2 1 2 1 13 26 25 26 25 24 25 24,C2 S3 C0 C1 S18 C24 C23,crease,23,21.693,0.053952,77.948,-127.231
LEDA1,1,174.28,88,24 37 50 53 42 53 42 29 42 29,S37 C46 C51 C47 C40,seam,37,26.691,0.066383,84.061,-133.196
LEDA1,1,174.28,88,24 37 50 53 42 53 42 29 42 29,S37 C46 C51 C47 C40,crease,46,58.502,0.145501,-171.799,-92.791
LEDA1,1,174.28,88,24 37 50 53 42 53 42 29 42 29,S37 C46 C51 C47 C40,crease,51,18.152,0.045146,-155.906,-81.062
LEDA1,1,174.28,88,24 37 50 53 42 53 42 29 42 29,S37 C46 C51 C47 C40,crease,47,18.152,0.045146,-75.608,-21.609
LEDA1,1,174.28,88,24 37 50 53 42 53 42 29 42 29,S37 C46 C51 C47 C40,crease,40,58.502,0.145501,-60.462,-8.452
DRV2,1,55.977,27,0 3 16,C2 C12,crease,2,18.152,0.045146,-18.019,21.801
DRV2,1,55.977,27,0 3 16,C2 C12,crease,12,58.502,0.145501,-34.778,11.771
LEDA2,1,190.657,101,16 29 42 53 50 53 50 37 50 37,C27 C40 C47 C51 C46,crease,27,26.691,0.066383,-43.74,-5.863
LEDA2,1,190.657,101,16 29 42 53 50 53 50 37 50 37,C27 C40 C47 C51 C46,crease,40,58.502,0.145501,-61.883,-5.696
LEDA2,1,190.657,101,16 29 42 53 50 53 50 37 50 37,C27 C40 C47 C51 C46,crease,47,18.152,0.045146,-81.193,-10.779
LEDA2,1,190.657,101,16 29 42 53 50 53 50 37 50 37,C27 C40 C47 C51 C46,crease,51,18.152,0.045146,-163.544,-73.622
LEDA2,1,190.657,101,16 29 42 53 50 53 50 37 50 37,C27 C40 C47 C51 C46,crease,46,58.502,0.145501,-179.574,-85.218
IO1,1,83.956,45,0 4 17 30 43,S4 C14 C29 C41,seam,4,18.486,0.045976,-18.718,24.736
IO1,1,83.956,45,0 4 17 30 43,S4 C14 C29 C41,crease,14,58.418,0.14529,-47.08,32.473
IO1,1,83.956,45,0 4 17 30 43,S4 C14 C29 C41,crease,29,26.193,0.065145,-60.84,24.244
IO1,1,83.956,45,0 4 17 30 43,S4 C14 C29 C41,crease,41,58.418,0.14529,-72.785,13.058
DRV3,1,186.533,96,0 8 21 22 35 36 49,C4 S21 C21 S34 S36 C45,crease,4,18.9,0.047006,62.553,79.676
DRV3,1,186.533,96,0 8 21 22 35 36 49,C4 S21 C21 S34 S36 C45,seam,21,58.301,0.145001,76.627,92.067
DRV3,1,186.533,96,0 8 21 22 35 36 49,C4 S21 C21 S34 S36 C45,crease,21,0.081,0.0002,-91.338,187.702
DRV3,1,186.533,96,0 8 21 22 35 36 49,C4 S21 C21 S34 S36 C45,seam,34,25.595,0.063657,-106.404,203.531
DRV3,1,186.533,96,0 8 21 22 35 36 49,C4 S21 C21 S34 S36 C45,seam,36,14.91,0.037084,-207.711,141.785
DRV3,1,186.533,96,0 8 21 22 35 36 49,C4 S21 C21 S34 S36 C45,crease,45,58.418,0.14529,-184.949,-75.479
LEDA3,1,183.128,95,49 53 44 53 44 31 44 31 30 31 30 17 30 17 4 17 4,C50 S61 C42 C31 C29 C14,crease,50,18.486,0.045976,-167.624,-67.29
LEDA3,1,183.128,95,49 53 44 53 44 31 44 31 30 31 30 17 30 17 4 17 4,C50 S61 C42 C31 C29 C14,seam,61,18.902,0.04701,-96.734,14.99
LEDA3,1,183.128,95,49 53 44 53 44 31 44 31 30 31 30 17 30 17 4 17 4,C50 S61 C42 C31 C29 C14,crease,42,58.301,0.145,-75.258,16.997
LEDA3,1,183.128,95,49 53 44 53 44 31 44 31 30 31 30 17 30 17 4 17 4,C50 S61 C42 C31 C29 C14,crease,31,14.91,0.037084,-72.776,17.64
LEDA3,1,183.128,95,49 53 44 53 44 31 44 31 30 31 30 17 30 17 4 17 4,C50 S61 C42 C31 C29 C14,crease,29,26.193,0.065145,-56.112,16.54
LEDA3,1,183.128,95,49 53 44 53 44 31 44 31 30 31 30 17 30 17 4 17 4,C50 S61 C42 C31 C29 C14,crease,14,58.418,0.14529,-40.592,21.902
IO2,1,166.48,90,0 3 2 3 2 0 2 0 11 10 11 10,C2 S3 S1 C7 S14,crease,2,18.152,0.045146,-16.623,19.094
IO2,1,166.48,90,0 3 2 3 2 0 2 0 11 10 11 10,C2 S3 S1 C7 S14,seam,3,6.95,0.017286,-13.062,4.143
IO2,1,166.48,90,0 3 2 3 2 0 2 0 11 10 11 10,C2 S3 S1 C7 S14,seam,1,18.375,0.045702,-7.855,6.691
IO2,1,166.48,90,0 3 2 3 2 0 2 0 11 10 11 10,C2 S3 S1 C7 S14,crease,7,18.152,0.045146,81.631,47.942
IO2,1,166.48,90,0 3 2 3 2 0 2 0 11 10 11 10,C2 S3 S1 C7 S14,seam,14,5.792,0.014406,91.481,57.686
IO3,1,120.37,60,0 10,C6,crease,6,18.486,0.045976,77.44,60.807
IO4,1,133.725,72,0 11 10 11 10,C7 S14,crease,7,18.152,0.045146,81.164,50.952
IO4,1,133.725,72,0 11 10 11 10,C7 S14,seam,14,5.792,0.014406,90.028,57.29
SWSIG,1,172.283,96,0 9 22 35 36 49 50,C5 S22 S34 S36 C45 S53,crease,5,18.902,0.04701,64.793,77.243
SWSIG,1,172.283,96,0 9 22 35 36 49 50,C5 S22 S34 S36 C45 S53,seam,22,58.301,0.145,88.186,79.489
SWSIG,1,172.283,96,0 9 22 35 36 49 50,C5 S22 S34 S36 C45 S53,seam,34,25.595,0.063657,-106.39,205.049
SWSIG,1,172.283,96,0 9 22 35 36 49 50,C5 S22 S34 S36 C45 S53,seam,36,14.91,0.037084,-205.791,146.195
SWSIG,1,172.283,96,0 9 22 35 36 49 50,C5 S22 S34 S36 C45 S53,crease,45,58.418,0.14529,-183.528,-78.235
SWSIG,1,172.283,96,0 9 22 35 36 49 50,C5 S22 S34 S36 C45 S53,seam,53,5.792,0.014406,-173.921,-79.186
SWPU,1,160.857,86,50 37 50 37 24 37 24 11 24 11 0 11 0,C46 S37 S24 C7,crease,46,58.502,0.145501,-174.021,-90.627
SWPU,1,160.857,86,50 37 50 37 24 37 24 11 24 11 0 11 0,C46 S37 S24 C7,seam,37,26.691,0.066383,85.392,-133.902
SWPU,1,160.857,86,50 37 50 37 24 37 24 11 24 11 0 11 0,C46 S37 S24 C7,seam,24,58.502,0.145501,102.048,43.473
SWPU,1,160.857,86,50 37 50 37 24 37 24 11 24 11 0 11 0,C46 S37 S24 C7,crease,7,18.152,0.045146,82.331,43.426
GND,1,506.909,269,23 10 23 10 23 24 37 50 37 36 37 36 50 51 53 41 53 41 28 41 28 29 28 29 28 15 28 15 16 29 30 43 29 30 17 30 17 4 17 4 0 4 0 10,S23 S23 S25 S37 C46 S38 S55 C52 S58 C37 C28 C28 S29 C13 C27 C30 C41 C30 C29 C14 S4 C6,seam,23,58.418,0.14529,93.434,71.577
GND,1,506.909,269,23 10 23 10 23 24 37 50 37 36 37 36 50 51 53 41 53 41 28 41 28 29 28 29 28 15 28 15 16 29 30 43 29 30 17 30 17 4 17 4 0 4 0 10,S23 S23 S25 S37 C46 S38 S55 C52 S58 C37 C28 C28 S29 C13 C27 C30 C41 C30 C29 C14 S4 C6,seam,23,58.418,0.14529,94.855,68.821
GND,1,506.909,269,23 10 23 10 23 24 37 50 37 36 37 36 50 51 53 41 53 41 28 41 28 29 28 29 28 15 28 15 16 29 30 43 29 30 17 30 17 4 17 4 0 4 0 10,S23 S23 S25 S37 C46 S38 S55 C52 S58 C37 C28 C28 S29 C13 C27 C30 C41 C30 C29 C14 S4 C6,seam,25,17.979,0.044716,-89.856,226.549
GND,1,506.909,269,23 10 23 10 23 24 37 50 37 36 37 36 50 51 53 41 53 41 28 41 28 29 28 29 28 15 28 15 16 29 30 43 29 30 17 30 17 4 17 4 0 4 0 10,S23 S23 S25 S37 C46 S38 S55 C52 S58 C37 C28 C28 S29 C13 C27 C30 C41 C30 C29 C14 S4 C6,seam,37,26.691,0.066383,93.378,-138.135
GND,1,506.909,269,23 10 23 10 23 24 37 50 37 36 37 36 50 51 53 41 53 41 28 41 28 29 28 29 28 15 28 15 16 29 30 43 29 30 17 30 17 4 17 4 0 4 0 10,S23 S23 S25 S37 C46 S38 S55 C52 S58 C37 C28 C28 S29 C13 C27 C30 C41 C30 C29 C14 S4 C6,crease,46,58.502,0.145501,-172.91,-91.709
GND,1,506.909,269,23 10 23 10 23 24 37 50 37 36 37 36 50 51 53 41 53 41 28 41 28 29 28 29 28 15 28 15 16 29 30 43 29 30 17 30 17 4 17 4 0 4 0 10,S23 S23 S25 S37 C46 S38 S55 C52 S58 C37 C28 C28 S29 C13 C27 C30 C41 C30 C29 C14 S4 C6,seam,38,17.979,0.044716,-187.961,-88.876
GND,1,506.909,269,23 10 23 10 23 24 37 50 37 36 37 36 50 51 53 41 53 41 28 41 28 29 28 29 28 15 28 15 16 29 30 43 29 30 17 30 17 4 17 4 0 4 0 10,S23 S23 S25 S37 C46 S38 S55 C52 S58 C37 C28 C28 S29 C13 C27 C30 C41 C30 C29 C14 S4 C6,seam,55,6.95,0.017286,-161.081,-89.626
GND,1,506.909,269,23 10 23 10 23 24 37 50 37 36 37 36 50 51 53 41 53 41 28 41 28 29 28 29 28 15 28 15 16 29 30 43 29 30 17 30 17 4 17 4 0 4 0 10,S23 S23 S25 S37 C46 S38 S55 C52 S58 C37 C28 C28 S29 C13 C27 C30 C41 C30 C29 C14 S4 C6,crease,52,18.375,0.045702,-141.373,-87.232
GND,1,506.909,269,23 10 23 10 23 24 37 50 37 36 37 36 50 51 53 41 53 41 28 41 28 29 28 29 28 15 28 15 16 29 30 43 29 30 17 30 17 4 17 4 0 4 0 10,S23 S23 S25 S37 C46 S38 S55 C52 S58 C37 C28 C28 S29 C13 C27 C30 C41 C30 C29 C14 S4 C6,seam,58,18.375,0.045702,-70.715,-32.353
GND,1,506.909,269,23 10 23 10 23 24 37 50 37 36 37 36 50 51 53 41 53 41 28 41 28 29 28 29 28 15 28 15 16 29 30 43 29 30 17 30 17 4 17 4 0 4 0 10,S23 S23 S25 S37 C46 S38 S55 C52 S58 C37 C28 C28 S29 C13 C27 C30 C41 C30 C29 C14 S4 C6,crease,37,58.446,0.145362,-55.685,-18.169
GND,1,506.909,269,23 10 23 10 23 24 37 50 37 36 37 36 50 51 53 41 53 41 28 41 28 29 28 29 28 15 28 15 16 29 30 43 29 30 17 30 17 4 17 4 0 4 0 10,S23 S23 S25 S37 C46 S38 S55 C52 S58 C37 C28 C28 S29 C13 C27 C30 C41 C30 C29 C14 S4 C6,crease,28,21.693,0.053952,-52.918,-14.326
GND,1,506.909,269,23 10 23 10 23 24 37 50 37 36 37 36 50 51 53 41 53 41 28 41 28 29 28 29 28 15 28 15 16 29 30 43 29 30 17 30 17 4 17 4 0 4 0 10,S23 S23 S25 S37 C46 S38 S55 C52 S58 C37 C28 C28 S29 C13 C27 C30 C41 C30 C29 C14 S4 C6,crease,28,21.693,0.053952,-45.649,-10.916
GND,1,506.909,269,23 10 23 10 23 24 37 50 37 36 37 36 50 51 53 41 53 41 28 41 28 29 28 29 28 15 28 15 16 29 30 43 29 30 17 30 17 4 17 4 0 4 0 10,S23 S23 S25 S37 C46 S38 S55 C52 S58 C37 C28 C28 S29 C13 C27 C30 C41 C30 C29 C14 S4 C6,seam,29,26.356,0.06555,-40.797,-11.124
GND,1,506.909,269,23 10 23 10 23 24 37 50 37 36 37 36 50 51 53 41 53 41 28 41 28 29 28 29 28 15 28 15 16 29 30 43 29 30 17 30 17 4 17 4 0 4 0 10,S23 S23 S25 S37 C46 S38 S55 C52 S58 C37 C28 C28 S29 C13 C27 C30 C41 C30 C29 C14 S4 C6,crease,13,21.693,0.053952,-37.118,-6.449
GND,1,506.909,269,23 10 23 10 23 24 37 50 37 36 37 36 50 51 53 41 53 41 28 41 28 29 28 29 28 15 28 15 16 29 30 43 29 30 17 30 17 4 17 4 0 4 0 10,S23 S23 S25 S37 C46 S38 S55 C52 S58 C37 C28 C28 S29 C13 C27 C30 C41 C30 C29 C14 S4 C6,crease,27,26.691,0.066383,-48.573,3.509
GND,1,506.909,269,23 10 23 10 23 24 37 50 37 36 37 36 50 51 53 41 53 41 28 41 28 29 28 29 28 15 28 15 16 29 30 43 29 30 17 30 17 4 17 4 0 4 0 10,S23 S23 S25 S37 C46 S38 S55 C52 S58 C37 C28 C28 S29 C13 C27 C30 C41 C30 C29 C14 S4 C6,crease,30,17.979,0.044716,-60.149,3.196
GND,1,506.909,269,23 10 23 10 23 24 37 50 37 36 37 36 50 51 53 41 53 41 28 41 28 29 28 29 28 15 28 15 16 29 30 43 29 30 17 30 17 4 17 4 0 4 0 10,S23 S23 S25 S37 C46 S38 S55 C52 S58 C37 C28 C28 S29 C13 C27 C30 C41 C30 C29 C14 S4 C6,crease,41,58.418,0.14529,-66.297,2.487
GND,1,506.909,269,23 10 23 10 23 24 37 50 37 36 37 36 50 51 53 41 53 41 28 41 28 29 28 29 28 15 28 15 16 29 30 43 29 30 17 30 17 4 17 4 0 4 0 10,S23 S23 S25 S37 C46 S38 S55 C52 S58 C37 C28 C28 S29 C13 C27 C30 C41 C30 C29 C14 S4 C6,crease,30,17.979,0.044716,-55.922,5.503
GND,1,506.909,269,23 10 23 10 23 24 37 50 37 36 37 36 50 51 53 41 53 41 28 41 28 29 28 29 28 15 28 15 16 29 30 43 29 30 17 30 17 4 17 4 0 4 0 10,S23 S23 S25 S37 C46 S38 S55 C52 S58 C37 C28 C28 S29 C13 C27 C30 C41 C30 C29 C14 S4 C6,crease,29,26.193,0.065145,-52.172,10.121
GND,1,506.909,269,23 10 23 10 23 24 37 50 37 36 37 36 50 51 53 41 53 41 28 41 28 29 28 29 28 15 28 15 16 29 30 43 29 30 17 30 17 4 17 4 0 4 0 10,S23 S23 S25 S37 C46 S38 S55 C52 S58 C37 C28 C28 S29 C13 C27 C30 C41 C30 C29 C14 S4 C6,crease,14,58.418,0.14529,-38.159,17.938
GND,1,506.909,269,23 10 23 10 23 24 37 50 37 36 37 36 50 51 53 41 53 41 28 41 28 29 28 29 28 15 28 15 16 29 30 43 29 30 17 30 17 4 17 4 0 4 0 10,S23 S23 S25 S37 C46 S38 S55 C52 S58 C37 C28 C28 S29 C13 C27 C30 C41 C30 C29 C14 S4 C6,seam,4,18.486,0.045976,-19.884,32.262
GND,1,506.909,269,23 10 23 10 23 24 37 50 37 36 37 36 50 51 53 41 53 41 28 41 28 29 28 29 28 15 28 15 16 29 30 43 29 30 17 30 17 4 17 4 0 4 0 10,S23 S23 S25 S37 C46 S38 S55 C52 S58 C37 C28 C28 S29 C13 C27 C30 C41 C30 C29 C14 S4 C6,crease,6,18.486,0.045976,76.043,63.515
