net,connected,length_mm,segment_count,panel_sequence,fold_sequence,crossing_kind,crossing_fold_id,crossing_theta_deg,crossing_predicted_strain,crossing_x_mm,crossing_y_mm
DRV3,1,289.804,159,7 4 7 4 5 3 5 3 6 7,C6 S6 C3 C4 S9,seam,6,90.0,0.223838,-185.653,14.529
DRV3,1,289.804,159,7 4 7 4 5 3 5 3 6 7,C6 S6 C3 C4 S9,crease,3,90.0,0.223838,-84.682,23.661
DRV3,1,289.804,159,7 4 7 4 5 3 5 3 6 7,C6 S6 C3 C4 S9,crease,4,90.0,0.223838,-69.044,74.683
DRV3,1,289.804,159,7 4 7 4 5 3 5 3 6 7,C6 S6 C3 C4 S9,seam,9,57.499,0.143005,-125.862,127.92
LEDA3,1,152.638,80,7 6 7 6 3 6 3 7 6 7 6,S9 C4 C5 S9,seam,9,57.499,0.143005,-120.131,118.924
LEDA3,1,152.638,80,7 6 7 6 3 6 3 7 6 7 6,S9 C4 C5 S9,crease,4,90.0,0.223838,-70.348,73.852
LEDA3,1,152.638,80,7 6 7 6 3 6 3 7 6 7 6,S9 C4 C5 S9,crease,5,90.0,0.223838,-85.333,57.342
LEDA3,1,152.638,80,7 6 7 6 3 6 3 7 6 7 6,S9 C4 C5 S9,seam,9,57.499,0.143005,-95.568,80.369
IO2,1,92.434,45,7 4 7 4 1 4 1,C6 S4,crease,6,90.0,0.223838,-170.667,26.397
IO2,1,92.434,45,7 4 7 4 1 4 1,C6 S4,seam,4,90.0,0.223838,-37.574,-85.333
IO3,1,111.998,57,7 4 7 4 1 4 1,C6 S4,crease,6,90.0,0.223838,-170.667,31.039
IO3,1,111.998,57,7 4 7 4 1 4 1,C6 S4,seam,4,90.0,0.223838,-34.507,-85.333
IO4,1,77.67,40,7 4 7 4 1 4 1,C6 S4,crease,6,90.0,0.223838,-170.667,29.492
IO4,1,77.67,40,7 4 7 4 1 4 1,C6 S4,seam,4,90.0,0.223838,-39.108,-85.333
SWSIG,1,435.671,269,7 3 7 3 0 3 0 4 2 4 2,C5 C0 S2 S3,crease,5,90.0,0.223838,-85.333,27.944
SWSIG,1,435.671,269,7 3 7 3 0 3 0 4 2 4 2,C5 C0 S2 S3,crease,0,90.0,0.223838,0.0,29.714
SWSIG,1,435.671,269,7 3 7 3 0 3 0 4 2 4 2,C5 C0 S2 S3,seam,2,90.0,0.223838,85.333,0.762
SWSIG,1,435.671,269,7 3 7 3 0 3 0 4 2 4 2,C5 C0 S2 S3,seam,3,90.0,0.223838,-25.305,173.714
SWPU,1,139.967,72,2 6 3 6 3 7,S7 C4 C5,seam,7,32.501,0.080833,-47.543,96.762
SWPU,1,139.967,72,2 6 3 6 3 7,S7 C4 C5,crease,4,90.0,0.223838,-52.104,85.475
SWPU,1,139.967,72,2 6 3 6 3 7,S7 C4 C5,crease,5,90.0,0.223838,-85.333,54.248
GND,1,488.348,262,6 7 6 7 6 7 3 7 3 2 3 2 3 0 3 0 1 4 1 5 1 5 1 4 5,S9 S9 S9 C5 C2 C0 S0 S4 S5 S5 S4 S6,seam,9,57.499,0.143005,-88.199,68.803
GND,1,488.348,262,6 7 6 7 6 7 3 7 3 2 3 2 3 0 3 0 1 4 1 5 1 5 1 4 5,S9 S9 S9 C5 C2 C0 S0 S4 S5 S5 S4 S6,seam,9,57.499,0.143005,-93.93,77.799
GND,1,488.348,262,6 7 6 7 6 7 3 7 3 2 3 2 3 0 3 0 1 4 1 5 1 5 1 4 5,S9 S9 S9 C5 C2 C0 S0 S4 S5 S5 S4 S6,seam,9,57.499,0.143005,-107.85,99.647
GND,1,488.348,262,6 7 6 7 6 7 3 7 3 2 3 2 3 0 3 0 1 4 1 5 1 5 1 4 5,S9 S9 S9 C5 C2 C0 S0 S4 S5 S5 S4 S6,crease,5,90.0,0.223838,-85.333,55.795
GND,1,488.348,262,6 7 6 7 6 7 3 7 3 2 3 2 3 0 3 0 1 4 1 5 1 5 1 4 5,S9 S9 S9 C5 C2 C0 S0 S4 S5 S5 S4 S6,crease,2,90.0,0.223838,-39.108,88.381
GND,1,488.348,262,6 7 6 7 6 7 3 7 3 2 3 2 3 0 3 0 1 4 1 5 1 5 1 4 5,S9 S9 S9 C5 C2 C0 S0 S4 S5 S5 S4 S6,crease,0,90.0,0.223838,0.0,11.429
GND,1,488.348,262,6 7 6 7 6 7 3 7 3 2 3 2 3 0 3 0 1 4 1 5 1 5 1 4 5,S9 S9 S9 C5 C2 C0 S0 S4 S5 S5 S4 S6,seam,0,90.0,0.223838,14.476,0.0
GND,1,488.348,262,6 7 6 7 6 7 3 7 3 2 3 2 3 0 3 0 1 4 1 5 1 5 1 4 5,S9 S9 S9 C5 C2 C0 S0 S4 S5 S5 S4 S6,seam,4,90.0,0.223838,-5.368,-85.333
GND,1,488.348,262,6 7 6 7 6 7 3 7 3 2 3 2 3 0 3 0 1 4 1 5 1 5 1 4 5,S9 S9 S9 C5 C2 C0 S0 S4 S5 S5 S4 S6,seam,5,32.501,0.080833,-47.543,-63.238
GND,1,488.348,262,6 7 6 7 6 7 3 7 3 2 3 2 3 0 3 0 1 4 1 5 1 5 1 4 5,S9 S9 S9 C5 C2 C0 S0 S4 S5 S5 S4 S6,seam,5,32.501,0.080833,-47.543,-75.429
GND,1,488.348,262,6 7 6 7 6 7 3 7 3 2 3 2 3 0 3 0 1 4 1 5 1 5 1 4 5,S9 S9 S9 C5 C2 C0 S0 S4 S5 S5 S4 S6,seam,4,90.0,0.223838,-46.776,-85.333
GND,1,488.348,262,6 7 6 7 6 7 3 7 3 2 3 2 3 0 3 0 1 4 1 5 1 5 1 4 5,S9 S9 S9 C5 C2 C0 S0 S4 S5 S5 S4 S6,seam,6,90.0,0.223838,-188.259,12.868
