net,connected,length_mm,segment_count,panel_sequence,fold_sequence,crossing_kind,crossing_fold_id,crossing_theta_deg,crossing_predicted_strain,crossing_x_mm,crossing_y_mm
V5,1,275.684,149,30 17 30 17 4 17 4 0 4 0 30 43 53 49 53 49 36 49 36,C29 C14 S4 C41 S60 C50 C45,seam,4,18.486,0.03791,-18.485,23.231
V5,1,275.684,149,30 17 30 17 4 17 4 0 4 0 30 43 53 49 53 49 36 49 36,C29 C14 S4 C41 S60 C50 C45,crease,41,58.418,0.119801,-71.974,11.736
V5,1,275.684,149,30 17 30 17 4 17 4 0 4 0 30 43 53 49 53 49 36 49 36,C29 C14 S4 C41 S60 C50 C45,seam,60,18.486,0.03791,-90.312,5.001
V5,1,275.684,149,30 17 30 17 4 17 4 0 4 0 30 43 53 49 53 49 36 49 36,C29 C14 S4 C41 S60 C50 C45,crease,50,18.486,0.03791,-166.926,-68.644
V5,1,275.684,149,30 17 30 17 4 17 4 0 4 0 30 43 53 49 53 49 36 49 36,C29 C14 S4 C41 S60 C50 C45,crease,45,58.418,0.119801,-183.528,-78.235
USB_DM,1,144.967,75,23 10 23 10 11 0 11 0,S23 S14 C7,seam,23,58.418,0.119801,99.119,60.553
USB_DM,1,144.967,75,23 10 23 10 11 0 11 0,S23 S14 C7,seam,14,5.792,0.011879,97.295,59.27
USB_DM,1,144.967,75,23 10 23 10 11 0 11 0,S23 S14 C7,crease,7,18.152,0.037226,81.164,50.952
USB_DP,1,129.607,66,23 10 23 10 9 10 9 10 0 10 0,S23 S13 S13 C6,seam,23,58.418,0.119801,91.302,75.711
USB_DP,1,129.607,66,23 10 23 10 9 10 9 10 0 10 0,S23 S13 S13 C6,seam,13,4.908,0.010064,88.749,75.414
USB_DP,1,129.607,66,23 10 23 10 9 10 9 10 0 10 0,S23 S13 S13 C6,seam,13,4.908,0.010064,79.115,69.737
USB_DP,1,129.607,66,23 10 23 10 9 10 9 10 0 10 0,S23 S13 S13 C6,crease,6,18.486,0.03791,76.043,63.515
DRV1,1,153.339,95,0 11 24,C7 S24,crease,7,18.152,0.037226,82.331,43.426
DRV1,1,153.339,95,0 11 24,C7 S24,seam,24,58.502,0.119974,102.048,43.473
LEDA1,1,179.375,92,24 37 50 53 42 53 42 29 42 29,S37 C46 C51 C47 C40,seam,37,26.691,0.054737,85.392,-133.902
LEDA1,1,179.375,92,24 37 50 53 42 53 42 29 42 29,S37 C46 C51 C47 C40,crease,46,58.502,0.119974,-168.468,-96.037
LEDA1,1,179.375,92,24 37 50 53 42 53 42 29 42 29,S37 C46 C51 C47 C40,crease,51,18.152,0.037226,-155.906,-81.062
LEDA1,1,179.375,92,24 37 50 53 42 53 42 29 42 29,S37 C46 C51 C47 C40,crease,47,18.152,0.037226,-75.608,-21.609
LEDA1,1,179.375,92,24 37 50 53 42 53 42 29 42 29,S37 C46 C51 C47 C40,crease,40,58.502,0.119974,-60.462,-8.452
DRV2,1,51.229,23,0 3 16,C2 C12,crease,2,18.152,0.037226,-17.321,20.447
DRV2,1,51.229,23,0 3 16,C2 C12,crease,12,58.502,0.119974,-31.935,6.26
LEDA2,1,193.136,108,16 3 16 3 0 3 0 11 24 37,C12 C2 C7 S24 S37,crease,12,58.502,0.119974,-28.382,-0.63
LEDA2,1,193.136,108,16 3 16 3 0 3 0 11 24 37,C12 C2 C7 S24 S37,crease,2,18.152,0.037226,-12.434,10.971
LEDA2,1,193.136,108,16 3 16 3 0 3 0 11 24 37,C12 C2 C7 S24 S37,crease,7,18.152,0.037226,82.564,41.921
LEDA2,1,193.136,108,16 3 16 3 0 3 0 11 24 37,C12 C2 C7 S24 S37,seam,24,58.502,0.119974,101.098,49.601
LEDA2,1,193.136,108,16 3 16 3 0 3 0 11 24 37,C12 C2 C7 S24 S37,seam,37,26.691,0.054737,88.054,-135.313
IO1,1,89.893,48,0 4 17 30 43,S4 C14 C29 C41,seam,4,18.486,0.03791,-19.651,30.757
IO1,1,89.893,48,0 4 17 30 43,S4 C14 C29 C41,crease,14,58.418,0.119801,-43.836,27.188
IO1,1,89.893,48,0 4 17 30 43,S4 C14 C29 C41,crease,29,26.193,0.053716,-57.688,19.108
IO1,1,89.893,48,0 4 17 30 43,S4 C14 C29 C41,crease,41,58.418,0.119801,-67.919,5.129
DRV3,1,194.999,106,0 9 22 35 48 49,C5 S22 S34 S50 S52,crease,5,18.902,0.038763,71.502,69.941
DRV3,1,194.999,106,0 9 22 35 48 49,C5 S22 S34 S50 S52,seam,22,58.301,0.119561,85.035,82.919
DRV3,1,194.999,106,0 9 22 35 48 49,C5 S22 S34 S50 S52,seam,34,25.595,0.052489,-106.432,200.496
DRV3,1,194.999,106,0 9 22 35 48 49,C5 S22 S34 S50 S52,seam,50,58.301,0.119561,-210.535,133.355
DRV3,1,194.999,106,0 9 22 35 48 49,C5 S22 S34 S50 S52,seam,52,4.908,0.010064,-188.239,-67.332
LEDA3,1,187.385,95,49 53 43 53 43 30 43 30 17 30 17 4 17 4,C50 S60 C41 C29 C14,crease,50,18.486,0.03791,-165.529,-71.351
LEDA3,1,187.385,95,49 53 43 53 43 30 43 30 17 30 17 4 17 4,C50 S60 C41 C29 C14,seam,60,18.486,0.03791,-88.719,2.405
LEDA3,1,187.385,95,49 53 43 53 43 30 43 30 17 30 17 4 17 4,C50 S60 C41 C29 C14,crease,41,58.418,0.119801,-73.596,14.379
LEDA3,1,187.385,95,49 53 43 53 43 30 43 30 17 30 17 4 17 4,C50 S60 C41 C29 C14,crease,29,26.193,0.053716,-59.264,21.676
LEDA3,1,187.385,95,49 53 43 53 43 30 43 30 17 30 17 4 17 4,C50 S60 C41 C29 C14,crease,14,58.418,0.119801,-40.592,21.902
IO2,1,143.44,82,0 10,C6,crease,6,18.486,0.03791,74.647,66.222
IO3,1,132.157,72,0 10,C6,crease,6,18.486,0.03791,77.44,60.807
IO4,1,138.312,73,0 11 10 11 10,C7 S14,crease,7,18.152,0.037226,81.631,47.942
IO4,1,138.312,73,0 11 10 11 10,C7 S14,seam,14,5.792,0.011879,91.481,57.686
SWSIG,1,178.262,100,0 9 22 23 36 49 50,C5 S22 C22 S35 C45 S53,crease,5,18.902,0.038763,72.62,68.724
SWSIG,1,178.262,100,0 9 22 23 36 49 50,C5 S22 C22 S35 C45 S53,seam,22,58.301,0.119561,88.186,79.489
SWSIG,1,178.262,100,0 9 22 23 36 49 50,C5 S22 C22 S35 C45 S53,crease,22,14.91,0.030578,-105.554,208.795
SWSIG,1,178.262,100,0 9 22 23 36 49 50,C5 S22 C22 S35 C45 S53,seam,35,26.193,0.053716,-106.198,211.097
SWSIG,1,178.262,100,0 9 22 23 36 49 50,C5 S22 C22 S35 C45 S53,crease,45,58.418,0.119801,-182.107,-80.991
SWSIG,1,178.262,100,0 9 22 23 36 49 50,C5 S22 C22 S35 C45 S53,seam,53,5.792,0.011879,-176.251,-81.095
SWPU,1,166.478,88,50 37 50 37 24 37 24 11 24 11 0 11 0,C46 S37 S24 C7,crease,46,58.502,0.119974,-174.021,-90.627
SWPU,1,166.478,88,50 37 50 37 24 37 24 11 24 11 0 11 0,C46 S37 S24 C7,seam,37,26.691,0.054737,93.378,-138.135
SWPU,1,166.478,88,50 37 50 37 24 37 24 11 24 11 0 11 0,C46 S37 S24 C7,seam,24,58.502,0.119974,100.623,52.665
SWPU,1,166.478,88,50 37 50 37 24 37 24 11 24 11 0 11 0,C46 S37 S24 C7,crease,7,18.152,0.037226,80.698,53.962
GND,1,398.471,211,23 36 37 50 23 10 23 10 0 10 0 4 50 53 43 53 43 42 43 42 29 42 29,S35 S38 C46 S23 C6 S4 C51 S60 S44 C40,seam,35,26.193,0.053716,-105.153,226.125
GND,1,398.471,211,23 36 37 50 23 10 23 10 0 10 0 4 50 53 43 53 43 42 43 42 29 42 29,S35 S38 C46 S23 C6 S4 C51 S60 S44 C40,seam,38,17.979,0.036871,-187.961,-88.876
GND,1,398.471,211,23 36 37 50 23 10 23 10 0 10 0 4 50 53 43 53 43 42 43 42 29 42 29,S35 S38 C46 S23 C6 S4 C51 S60 S44 C40,crease,46,58.502,0.119974,-172.91,-91.709
GND,1,398.471,211,23 36 37 50 23 10 23 10 0 10 0 4 50 53 43 53 43 42 43 42 29 42 29,S35 S38 C46 S23 C6 S4 C51 S60 S44 C40,seam,23,58.418,0.119801,96.277,66.065
GND,1,398.471,211,23 36 37 50 23 10 23 10 0 10 0 4 50 53 43 53 43 42 43 42 29 42 29,S35 S38 C46 S23 C6 S4 C51 S60 S44 C40,crease,6,18.486,0.03791,79.534,56.746
GND,1,398.471,211,23 36 37 50 23 10 23 10 0 10 0 4 50 53 43 53 43 42 43 42 29 42 29,S35 S38 C46 S23 C6 S4 C51 S60 S44 C40,seam,4,18.486,0.03791,-19.418,29.251
GND,1,398.471,211,23 36 37 50 23 10 23 10 0 10 0 4 50 53 43 53 43 42 43 42 29 42 29,S35 S38 C46 S23 C6 S4 C51 S60 S44 C40,crease,51,18.152,0.037226,-158.088,-78.937
GND,1,398.471,211,23 36 37 50 23 10 23 10 0 10 0 4 50 53 43 53 43 42 43 42 29 42 29,S35 S38 C46 S23 C6 S4 C51 S60 S44 C40,seam,60,18.486,0.03791,-87.125,-0.192
GND,1,398.471,211,23 36 37 50 23 10 23 10 0 10 0 4 50 53 43 53 43 42 43 42 29 42 29,S35 S38 C46 S23 C6 S4 C51 S60 S44 C40,seam,44,5.792,0.011879,-75.844,-6.43
GND,1,398.471,211,23 36 37 50 23 10 23 10 0 10 0 4 50 53 43 53 43 42 43 42 29 42 29,S35 S38 C46 S23 C6 S4 C51 S60 S44 C40,crease,40,58.502,0.119974,-61.883,-5.696
